episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,safety_compliance_rate_after,z3_unsafe_prevented,epsilon,minikube_avg_cpu,minikube_avg_mem,minikube-m02_avg_cpu,minikube-m02_avg_mem,minikube-m03_avg_cpu,minikube-m03_avg_mem,minikube-m04_avg_cpu,minikube-m04_avg_mem,minikube_avg_rt,minikube-m02_avg_rt,minikube-m03_avg_rt,minikube-m04_avg_rt
266,-1.6532170713914205,90.0,28.625,19.424107114229205,3896.0069919994567,1939,4.0,4,33.33333333333333,100.0,12,0.20020726299753833,50.24999999999999,69.45,26.200000000000003,61.050000000000004,29.450000000000003,57.800000000000004,17.599999999999998,41.65,26.09260344599736,9.685077441746317,30.4116915523385,15.823816724231518
267,2.033730498775432,60.0,30.875000000000004,13.174368054831891,4395.588284498808,1951,4.0,4,33.33333333333333,100.0,8,0.19871095259598395,51.142857142857146,67.35714285714286,32.357142857142854,57.214285714285694,36.0,56.00000000000001,22.14285714285714,43.857142857142854,18.368996584710356,25.277561668432707,11.016628006473184,100.0
268,12.17044276798298,45.0,35.410714285714285,12.873074300697157,6670.785061571223,1960,4.0,4,62.5,100.0,3,0.19752196015271756,45.199999999999996,60.9,39.699999999999996,62.7,15.799999999999997,48.80000000000001,14.899999999999999,39.699999999999996,21.737290337073823,100.0,11.231268437566339,40.29679355282698
269,-13.162688337224113,70.0,28.900000000000002,14.483136737020155,3573.631888201635,1974,4.0,4,14.285714285714285,100.0,12,0.19575179761680242,49.3125,71.875,25.375000000000004,48.8125,21.6875,53.5625,25.312500000000004,67.68749999999999,10.750463351931623,18.32739056990249,36.78372799851267,100.0
270,-6.557332590065883,45.0,30.421875,11.895843655895222,4863.933657375128,1983,4.0,4,17.647058823529413,100.0,14,0.1938035500155716,46.526315789473685,71.10526315789473,25.42105263157895,67.89473684210525,27.999999999999996,70.99999999999999,25.631578947368418,77.73684210526316,25.73774089428803,66.35474266820691,174.0505043339605,14.263654223112907
271,0.1610260076600225,25.0,31.394736842105264,9.383124755554533,2935.605857209578,1988,4.0,4,66.66666666666666,100.0,1,0.19322286564451027,44.8,69.8,25.8,44.2,7.6,13.0,27.0,82.0,46.04328939807601,11.783650401048362,100.0,100.0
272,-0.13805881601015102,25.0,26.3,13.543613002611767,6366.148836200591,1993,4.0,4,40.0,100.0,3,0.1924513253902768,43.57142857142857,67.85714285714286,35.0,79.0,14.142857142857142,42.857142857142854,11.0,34.57142857142857,64.20932080014609,18.05794499523472,27.82617979857605,45.407738202484325
273,-14.90204851199535,30.0,25.928571428571434,13.939420351089971,2274.7094352858508,1999,4.0,4,14.285714285714285,100.0,12,0.19053592620819995,49.4375,75.25,34.1875,76.875,35.9375,73.37499999999999,27.0,82.0,39.76643433319017,100.0,27.355233165144455,15.182183997239918
274,11.142537794806948,70.0,36.640625,8.642216911946166,1643.1290800637726,2013,4.0,4,50.0,100.0,8,0.18863959030884805,45.27777777777778,68.94444444444444,28.166666666666668,50.88888888888889,28.94444444444444,67.72222222222223,21.22222222222222,62.83333333333332,16.44887306777361,11.696600069366728,49.11726100087565,23.423511149511405
275,-5.068691658513586,30.0,30.902777777777775,10.09664797051985,6640.8490828891645,2019,4.0,4,66.66666666666666,100.0,2,0.18769851172557542,36.375,63.625,30.000000000000004,44.125,20.75,63.37499999999999,15.0,30.25,100.49386099951032,210.11859533124758,100.0,104.98631950467825
276,7.84323990925783,10.0,25.531250000000007,10.153080384822744,11642.03561325121,2021,4.0,4,100,100,0,0.1875108601384778,39.5,77.0,10.0,11.0,1.0,1.0,15.0,48.0,34.02605000155745,100.0,100.0,100.0
277,2.957885233480849,35.0,16.375,14.279334845702806,4148.796777997632,2028,4.0,4,40.0,100.0,3,0.18676212796218894,38.714285714285715,74.28571428571428,15.42857142857143,25.285714285714295,7.7142857142857135,11.714285714285714,11.428571428571429,35.857142857142854,25.99287299090065,100.21384157880675,49.4571307141866,100.0
278,-27.050368132884557,80.0,18.321428571428573,13.215374216575665,8558.44804100343,2044,4.0,4,23.52941176470588,100.0,13,0.18490335132650573,46.1578947368421,75.3157894736842,43.368421052631575,63.578947368421055,25.578947368421055,46.684210526315795,8.263157894736842,16.57894736842105,21.127683368467842,12.491838067035133,39.52660362847382,57.17908112656005
279,8.982240108070103,10.0,30.842105263157894,16.32305454119619,5624.127086840944,2046,4.0,4,100.0,100,0,0.1844415549754964,42.66666666666667,61.66666666666667,26.666666666666668,38.00000000000001,45.0,82.0,26.0,69.0,17.35724299942376,100.0,100.0,100.0
280,14.783925890180715,55.00000000000001,35.083333333333336,10.367226592733395,6581.305910328713,2057,4.0,4,44.44444444444444,100.0,5,0.18324627489292708,44.54545454545454,58.909090909090914,23.36363636363636,58.999999999999986,26.818181818181813,59.363636363636374,12.909090909090908,37.81818181818182,23.443475910674103,18.275396278741855,28.578799006539736,59.0162168182856
281,-5.358240403800269,55.00000000000001,26.90909090909091,12.90932345750742,7664.836915457272,2068,4.0,4,26.666666666666668,100.0,11,0.18142249028486188,50.35294117647058,70.17647058823529,27.294117647058826,65.47058823529412,24.411764705882355,57.1764705882353,22.176470588235293,59.0,23.427410267653283,59.32884490784173,13.418879817684434,34.13454472425986
282,-12.52001631082764,70.0,31.05882352941177,11.957384179356223,5212.550171294853,2082,4.0,4,23.52941176470588,100.0,13,0.1796168571524464,35.1578947368421,67.94736842105262,25.84210526315789,67.05263157894737,22.47368421052632,45.10526315789475,24.684210526315788,73.21052631578947,44.30998950452444,25.37310579043281,16.778573065364203,19.766097427470545
283,-3.350374765917513,20.0,27.03947368421053,7.097579065715694,4610.673803949459,2086,4.0,4,50.0,100.0,1,0.17916826382724324,43.0,79.0,29.5,56.00000000000001,25.0,44.99999999999999,21.000000000000004,65.0,100.0,11.719444253685651,56.46380399848567,100.0
284,2.6987188590734172,55.00000000000001,29.624999999999996,9.661934272392319,5839.337375251489,2097,4.0,4,50.0,100.0,5,0.17791815391749677,32.916666666666664,63.66666666666666,36.08333333333333,62.58333333333334,30.833333333333336,68.5,10.25,27.583333333333332,51.233220545956016,17.53242444829084,34.65910327451473,44.279555273401044
285,-17.0471665252327,80.0,27.520833333333332,11.238671224068574,7963.572263421763,2113,4.0,4,26.666666666666668,100.0,11,0.1761473981910859,45.0,71.3529411764706,42.88235294117647,57.64705882352942,30.823529411764707,71.8235294117647,11.941176470588237,33.294117647058826,20.751020812167553,29.02482425342896,27.64403674791538,56.691441314615076
286,16.94076186775323,25.0,32.661764705882355,14.399967668068115,6887.633850881898,2118,4.0,4,75.0,100.0,1,0.17553180630099802,28.499999999999996,37.83333333333332,21.000000000000004,31.5,15.0,48.0,27.0,82.0,33.93981099827215,100.0,15.38680901285261,100.0
287,2.116295031155971,10.0,22.875,7.224658299881343,6094.42925566691,2120,4.0,4,100.0,100,0,0.1752686402184598,41.0,51.0,6.5,11.0,15.0,48.0,15.0,48.0,14.277561502240133,100.0,100.0,100.0
288,-1.1042768713412903,25.0,19.375,13.106075120154854,8324.56839599763,2125,4.0,4,25.0,100.0,3,0.1745687913119536,54.333333333333336,73.66666666666667,11.333333333333332,29.166666666666668,18.333333333333336,52.66666666666667,1.0,1.0,11.094344599405304,46.08081639511511,403.7808279902674,100.0
289,-27.737806952933717,95.0,21.25,20.711682956239986,2908.087151835692,2144,4.0,4,11.11111111111111,100.0,16,0.17283137059314588,48.199999999999996,69.14999999999999,29.450000000000003,63.55000000000002,30.900000000000006,48.80000000000001,11.300000000000002,32.75,48.09081637266852,23.127343993186706,11.676188367633394,55.21260358050073
290,-3.3375442685253516,65.0,29.9625,15.63655518046336,8537.106640899583,2157,4.0,4,29.411764705882355,100.0,12,0.17111124180109932,34.47368421052632,64.0,26.842105263157894,56.631578947368425,24.368421052631582,74.1578947368421,20.263157894736842,61.368421052631575,43.581039155385675,65.71110738351798,39.47775201231707,18.98226069125275
291,1.2900869907441006,55.00000000000001,26.486842105263158,6.876276962376528,4307.100497582149,2168,4.0,4,31.25,100.0,11,0.1694082328354539,40.11111111111111,66.55555555555556,36.22222222222222,67.77777777777779,27.611111111111107,63.0,20.777777777777775,63.55555555555554,50.75995190947486,91.98983590944077,19.679180180537514,11.863717998494394
292,-7.557969889608841,65.0,31.180555555555557,10.30343225507147,5092.249813329545,2181,4.0,4,27.27272727272727,100.0,8,0.16814210843464356,44.000000000000014,75.0,17.0,38.38461538461539,31.153846153846153,49.99999999999999,3.8461538461538463,9.000000000000002,10.345023998524994,16.725908151756112,26.60441322861096,37.78111276512321
293,-1.462872570931518,30.0,24.000000000000004,16.61094020271915,4549.575811844149,2187,4.0,4,50.0,100.0,2,0.16747071581940465,37.666666666666664,62.83333333333334,35.99999999999999,82.0,28.33333333333334,59.66666666666667,30.5,65.33333333333333,55.18685516726691,100.0,70.16685432948482,10.820427332267476
294,2.1961158417139774,10.0,33.12500000000001,4.755481209478147,3939.783613832939,2189,4.0,4,100,100,0,0.1671360255101147,47.0,63.0,36.0,82.0,35.0,69.0,35.0,79.0,10.253367501718458,100.0,100.0,100.0
295,-28.5,40.0,38.25,5.070455324799504,3100.7953270018334,2197,4.0,4,85,100.0,15,0.16547258044987184,59.82352941176471,80.3529411764706,33.0,73.0,31.0,62.41176470588235,34.470588235294116,78.41176470588236,12.71700499637518,54.82188337446132,24.188409618727746,100.0
296,-6.696944613934661,60.0,39.57352941176471,12.186831499354478,2700.698202531545,2209,4.0,4,31.25,100.0,11,0.16382569106312905,33.666666666666664,69.1111111111111,31.555555555555554,68.66666666666667,35.27777777777778,65.83333333333334,24.22222222222222,73.72222222222223,23.641817085202394,78.18341758247698,11.316797749411004,17.62290716045148
297,-7.758980439310576,65.0,31.180555555555557,6.63969177552792,3683.0750780556828,2222,4.0,4,26.666666666666668,100.0,11,0.16227633074256287,33.235294117647065,67.94117647058823,32.8235294117647,72.76470588235294,45.82352941176471,62.235294117647065,25.470588235294116,77.23529411764706,66.25193061369758,10.219137314169739,31.34496738247645,51.39953915719301
298,10.034971976893353,10.0,34.338235294117645,8.274628653106342,4233.78868388125,2224,4.0,4,100,100,0,0.16187104540373864,48.0,75.0,35.0,79.0,40.0,55.00000000000001,27.0,82.0,10.129526504897512,100.0,100.0,100.0
299,4.850678493164029,75.0,37.5,7.750467051777456,3361.0341055027675,2239,4.0,4,47.05882352941176,100.0,9,0.16026000080667238,50.473684210526315,73.0,21.947368421052634,54.1578947368421,35.99999999999999,48.052631578947356,16.368421052631575,49.94736842105262,16.383539801851537,28.26706353497381,30.325402134718995,100.0
300,4.669246179521822,5.0,31.197368421052634,14.359053965729144,7034.146887683739,2240,4.0,4,100.0,100,0,0.15993972111494031,53.0,75.0,27.0,82.0,36.0,48.5,1.0,1.0,100.0,100.0,12.697679005214013,100.0
301,14.261067164720778,65.0,29.25,18.912322997612666,1623.9566060030484,2253,4.0,4,43.75,100.0,9,0.15834789829748813,47.49999999999999,64.94444444444444,26.333333333333336,80.1111111111111,37.777777777777786,64.27777777777777,25.66666666666666,78.22222222222221,33.04650407494941,18.946223388103625,39.76804000155356,16.680126221707233
302,8.671047189189487,10.0,34.31944444444445,9.702509937731147,3469.564875834395,2255,4.0,4,100.0,100,0,0.15803143994357657,42.66666666666667,64.0,27.0,82.0,34.99999999999999,69.0,27.0,82.0,11.915661998500582,100.0,100.0,100.0
303,-21.58887901709389,70.0,32.916666666666664,6.982795050235273,2232.5884773405655,2269,4.0,4,12.5,100.0,14,0.15645860956583554,39.777777777777786,68.72222222222223,22.22222222222222,68.05555555555556,27.22222222222222,63.16666666666666,17.944444444444443,53.72222222222223,24.71791299800056,15.578160994794287,34.58657842961007,20.128650283731986
304,-26.48389957393413,65.0,26.791666666666664,9.226970674647212,5095.20398438892,2282,4.0,4,12.5,100.0,14,0.15490143300608175,41.55555555555556,70.33333333333334,34.555555555555564,66.05555555555556,30.222222222222218,63.0,30.000000000000004,62.94444444444445,18.546457613522833,10.945399159726758,81.27179584698752,36.62390977036781
305,-7.471783165726656,75.0,34.08333333333333,7.402557108294516,5504.655355280394,2297,4.0,4,37.5,100.0,10,0.15335975446746575,43.94444444444445,70.5,29.83333333333333,54.222222222222214,28.333333333333332,69.16666666666667,23.777777777777775,55.44444444444445,20.128043796867132,25.16490073292516,56.21637839882169,12.584099139591368
306,-2.168878043392266,80.0,31.472222222222218,9.240525456078034,5778.704148778666,2313,4.0,4,35.294117647058826,100.0,11,0.15183341970372846,45.8421052631579,66.26315789473685,36.47368421052631,63.578947368421034,22.42105263157895,51.78947368421052,20.631578947368425,59.526315789473685,25.391469878013595,26.31474037625594,12.166075442110014,34.14969550285605
307,7.831762093146065,10.0,31.342105263157894,11.89793259307541,6093.846599317131,2315,4.0,4,50.0,100.0,1,0.15145421554827412,55.00000000000001,74.5,26.0,47.0,26.0,69.0,23.5,70.25,16.735525990952738,100.0,100.0,100.0
308,-27.079791206168146,80.0,32.62500000000001,13.270369742736104,3494.677590249921,2331,4.0,4,29.411764705882355,100.0,12,0.14994684593159327,53.42105263157894,75.52631578947368,34.99999999999999,54.789473684210535,17.894736842105267,46.42105263157894,3.5263157894736845,7.7368421052631575,54.64953462687845,13.168161686735402,72.5328278118468,17.09247249764303
309,-12.536657225243546,70.0,27.46052631578947,20.062194984219246,5102.519650157774,2345,4.0,4,17.647058823529413,100.0,14,0.14845447862536687,44.26315789473684,61.421052631578945,39.473684210526315,66.68421052631578,29.526315789473685,66.6842105263158,26.105263157894736,59.0,19.558180572598108,43.04158121625993,372.1411626457536,23.724712284456473
310,-11.879724316494901,80.0,34.8421052631579,8.99127856481791,6019.028194314543,2361,4.0,4,25.0,100.0,12,0.1469769643169669,50.0,69.66666666666667,33.166666666666664,50.611111111111114,25.66666666666667,78.22222222222221,9.666666666666668,26.555555555555554,16.044301314286713,27.33472987783898,17.616807381273247,66.94181912644126
311,-3.6028900832421487,35.0,29.625,16.445559906319072,3805.075347501972,2368,4.0,4,23.52941176470588,100.0,13,0.1455141551798204,50.684210526315795,70.78947368421052,50.421052631578945,76.78947368421053,25.52631578947368,77.05263157894736,35.47368421052632,81.3157894736842,39.34987471064752,10.421086133906751,62.05681342315594,21.588720571682124
312,9.519836848061306,10.0,40.526315789473685,10.899555601613246,2076.007230054146,2370,4.0,4,100.0,100,0,0.14529599306447777,44.5,56.49999999999999,1.0,1.0,1.0,1.0,1.0,1.0,21.85706649470376,100.0,100.0,100.0
313,-9.805203858140475,80.0,11.875,18.83605253231154,8776.920740499918,2386,4.0,4,23.52941176470588,100.0,13,0.1438499140327518,47.526315789473685,61.526315789473685,21.842105263157897,58.842105263157904,21.105263157894736,64.52631578947368,16.315789473684212,47.999999999999986,32.88503005878738,12.071367569660651,18.528779996449884,22.191663933153905
314,-1.71979278875488,35.0,26.69736842105263,12.915905115180454,3708.4798287388894,2393,4.0,4,15.384615384615385,100.0,11,0.14270342016476023,48.4,68.00000000000001,37.46666666666666,70.33333333333333,23.733333333333327,67.73333333333332,32.2,69.40000000000002,16.64215429212033,76.00245056840193,24.99475986114703,100.0
315,8.757015126790465,75.0,35.449999999999996,9.489150731980914,4830.654999666149,2408,4.0,4,31.25,100.0,11,0.1412831440834766,40.00000000000001,64.05555555555554,26.44444444444445,61.888888888888886,22.55555555555556,67.77777777777777,13.055555555555554,35.16666666666666,31.057398797905382,32.77082333341241,37.795246403547935,17.286383259731036
316,-5.661208688294972,70.0,25.513888888888893,10.541585468899896,5882.524988724779,2422,4.0,4,29.411764705882355,100.0,12,0.13987700350185184,36.31578947368421,65.31578947368419,28.157894736842117,69.21052631578948,19.315789473684212,45.89473684210525,13.473684210526313,34.89473684210527,32.23722413614659,48.456672996897915,19.20396071322362,61.61318271686988
317,-14.278346482015923,75.0,24.31578947368421,11.39116235797626,4434.994040472176,2437,4.0,4,25.0,100.0,12,0.1384848577343156,43.77777777777778,68.27777777777779,29.22222222222222,61.61111111111111,37.00000000000001,68.61111111111111,26.16666666666666,63.94444444444445,65.11693253162473,12.99701533765377,21.315838598529808,27.65066406747792
318,-4.745419427027209,60.0,34.041666666666664,9.986419426039724,5347.474817334539,2449,4.0,4,31.25,100.0,11,0.13710656749549066,46.72222222222222,64.77777777777779,25.222222222222218,66.33333333333333,23.05555555555555,60.277777777777764,26.833333333333336,56.166666666666664,106.56339308261522,15.371649412069624,26.413778004643973,39.80849599902285
319,-14.710503658183157,55.00000000000001,30.458333333333332,10.8195067762534,4205.3196247215965,2460,4.0,4,11.76470588235294,100.0,15,0.1357419948862573,50.263157894736835,78.42105263157895,23.842105263157894,58.42105263157895,24.157894736842103,72.05263157894737,18.894736842105264,52.526315789473685,17.543981635720808,33.37190745223779,10.904050269428724,67.52008118227505
320,8.481480733865311,10.0,29.289473684210527,13.133376172630912,3052.4874678927804,2462,4.0,4,66.66666666666666,100.0,1,0.13533527759485164,45.75,60.0,33.0,72.0,20.0,58.5,27.0,82.0,31.590871993103065,100.0,100.0,100.0
321,10.214397934321902,10.0,31.437499999999996,9.810217942262375,4338.884300501377,2464,4.0,4,100,100,0,0.13506480997491918,49.5,60.0,33.0,72.0,13.0,35.0,27.0,82.0,10.942338005406782,100.0,100.0,100.0
322,8.558824221407363,10.0,30.625000000000004,13.093367761301621,5865.097616006096,2466,4.0,4,100,100,0,0.1348623140416812,63.5,77.0,26.5,48.5,13.0,35.0,27.0,82.0,11.223362002056092,100.0,100.0,100.0
