episode,total_reward,success_rate,avg_util,avg_imbalance,avg_response_time,constraint_violations,projections,deployed_pods,avg_available_nodes,min_available_nodes,safety_compliance_rate,node1_avg_cpu,node2_avg_cpu,node3_avg_cpu,node4_avg_cpu,node1_avg_mem,node2_avg_mem,node3_avg_mem,node4_avg_mem,epsilon
461,81.96530702421937,100.0,13.052631578947372,15.499461361018657,4769.05273910425,5,5,4875,4.0,4,55.55555555555556,38.66666666666667,7.222222222222224,1.0,1.4444444444444446,74.55555555555554,26.0,1.0,1.7777777777777777,0.06317072432452384
462,33.942360035072845,100.0,12.083333333333336,15.583851721952408,5892.4415296650195,4,4,4889,4.0,4,78.57142857142857,39.78571428571428,5.285714285714287,6.999999999999999,0.9999999999999999,81.92857142857142,20.285714285714285,20.285714285714285,0.9999999999999999,0.0627927782560445
463,58.55452998663366,100.0,13.267857142857146,15.822547650872254,4106.549446857181,3,3,4901,4.0,4,75.0,36.58333333333334,7.583333333333332,19.916666666666664,1.5,69.0,16.833333333333332,60.74999999999999,3.25,0.06241709341271664
464,49.87507011588373,100.0,16.395833333333336,13.541471900322996,4569.343282998791,3,3,4913,4.0,4,33.33333333333334,40.166666666666664,1.916666666666667,11.583333333333334,1.666666666666667,83.25,3.75,37.249999999999986,2.166666666666667,0.062043656265786784
465,39.069139271445366,100.0,13.833333333333334,15.919057579318432,6023.55633641552,8,8,4913,4.0,4,100.0,0.06167245336744304
466,0,0,0,0,0,0,0,4927,4,4,0.0,41.57142857142858,0.9999999999999999,0.9999999999999999,0.9999999999999999,86.92857142857144,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.061303471350330874
467,35.72146355975658,100.0,11.142857142857142,17.56794390534147,5141.9560244269505,14,14,4932,4.0,4,20.0,37.0,5.800000000000001,1.0,1.0,83.39999999999999,22.600000000000005,1.0,1.0,0.06093669692707168
468,13.64087824661959,100.0,11.200000000000001,15.06081168920274,4421.361505601089,4,4,4941,4.0,4,77.77777777777777,38.44444444444444,8.666666666666668,18.000000000000004,1.0,87.44444444444444,32.66666666666667,52.99999999999999,1.0,0.06057211688978436
469,34.65066835752969,100.0,16.52777777777778,14.812339416556675,3851.6167275536445,2,2,4948,4.0,4,42.85714285714286,30.28571428571429,4.42857142857143,31.0,1.0,56.71428571428571,16.42857142857143,86.85714285714286,1.0,0.060209718109609595
470,24.926764914950752,100.0,16.678571428571427,14.396357547853563,6273.293596142529,4,4,4948,4.0,4,100.0,0.05984948753623716
471,0,0,0,0,0,0,0,4961,4,4,100.0,27.076923076923066,11.846153846153848,11.846153846153847,0.9999999999999999,48.30769230769232,27.538461538461544,29.92307692307692,0.9999999999999999,0.05949141219743593
472,57.169532873421375,100.0,12.942307692307692,9.94991570917597,5197.054210000855,0,0,4961,4.0,4,100.0,0.05913547919858675
473,0,0,0,0,0,0,0,4970,4,4,55.55555555555556,20.77777777777778,5.555555555555555,24.555555555555557,1.0,32.11111111111112,11.222222222222221,71.77777777777777,1.0,0.058781675722218034
474,31.796325306796902,100.0,12.972222222222221,10.383980345196663,8420.213129111895,4,4,4979,4.0,4,100.0,19.0,5.111111111111112,19.0,5.0,28.000000000000004,9.11111111111111,44.777777777777786,8.0,0.058429989027544274
475,38.161940227689044,100.0,12.027777777777777,7.177999156707263,6339.716326222212,0,0,4991,4.0,4,66.66666666666667,18.999999999999996,11.5,23.083333333333332,8.500000000000002,28.000000000000007,21.999999999999996,61.74999999999999,28.750000000000007,0.05808040645000721
476,46.40483518158189,100.0,15.520833333333334,6.3754578289391866,4205.372390667132,4,4,5000,4.0,4,100.0,28.888888888888893,4.444444444444444,15.777777777777779,1.666666666666667,57.777777777777786,6.777777777777777,38.888888888888886,4.000000000000001,0.05773291540081974
477,39.98935446817604,100.0,12.694444444444445,11.520909377125774,7043.607830221946,0,0,5011,4.0,4,81.81818181818181,35.63636363636364,3.8181818181818183,7.272727272727273,7.727272727272728,78.27272727272727,5.090909090909091,17.181818181818183,15.545454545454545,0.057387503366512604
478,44.089992489813085,100.0,13.613636363636367,12.909113667233068,6207.979253000469,2,2,5021,4.0,4,90.0,29.39999999999999,3.0000000000000004,5.500000000000001,5.900000000000001,64.7,3.9,12.7,9.3,0.05704415790848376
479,40.741310739076006,100.0,10.95,10.862297536413308,9703.175747599744,1,1,5037,4.0,4,100.0,29.874999999999996,1.8750000000000002,3.25,4.0,53.625,2.3125,7.562500000000001,7.625,0.05670286666255046
480,72.25639548193581,100.0,9.75,11.757509412633716,8577.278867000587,0,0,5048,4.0,4,81.81818181818181,36.81818181818181,0.9999999999999999,4.272727272727273,8.545454545454547,77.0909090909091,0.9999999999999999,10.636363636363638,12.81818181818182,0.05636361733850402
481,39.077936769685984,100.0,12.659090909090908,14.309282516103083,8027.450897545681,2,2,5064,4.0,4,68.75,35.9375,4.9375,6.75,5.875,75.8125,7.625000000000001,22.875,20.875000000000004,0.05602639771966723
482,57.78146754769804,100.0,13.375,13.371942608962408,6142.813128686612,5,5,5073,4.0,4,88.88888888888889,31.33333333333333,5.444444444444445,6.666666666666668,9.11111111111111,64.22222222222223,19.666666666666668,17.88888888888889,16.11111111111111,0.05569119566245437
483,37.605849036475185,100.0,13.13888888888889,10.719077642684516,7136.202113332628,1,1,5091,4.0,4,84.21052631578948,36.26315789473685,3.5263157894736845,12.368421052631577,2.68421052631579,72.63157894736844,12.368421052631577,40.36842105263158,4.526315789473684,0.055357999095933974
484,77.14623025330344,94.73684210526315,13.710526315789476,14.12179176377303,5224.036554105528,3,3,5102,4.0,4,66.66666666666667,27.333333333333325,0.9999999999999999,24.16666666666667,0.9999999999999999,44.916666666666664,0.9999999999999999,69.0,0.9999999999999999,0.055026796021394146
485,40.80124045445887,91.66666666666666,13.375,13.531607161574383,4265.773561000363,4,4,5117,4.0,4,86.66666666666667,30.533333333333335,1.4000000000000006,21.6,3.6000000000000005,59.13333333333334,1.6000000000000003,72.13333333333335,4.733333333333334,0.05469757451191045
486,61.75986104494638,100.0,14.283333333333331,12.978086566785827,7062.15070693288,2,2,5130,4.0,4,46.15384615384615,29.84615384615385,2.3076923076923084,21.38461538461539,4.153846153846154,63.846153846153854,6.153846153846154,79.07692307692307,8.153846153846155,0.054370322711916365
487,38.551101628118914,100.0,14.423076923076922,11.792047107387406,5443.442841769585,7,7,5137,4.0,4,100.0,28.000000000000004,4.0,11.374999999999998,1.0,50.5,14.500000000000002,28.249999999999996,1.0,0.054045028836776435
488,32.30695872715321,87.5,11.09375,10.797211807678437,6845.065027375313,0,0,5154,4.0,4,66.66666666666667,21.611111111111107,1.0000000000000002,29.888888888888893,1.0000000000000002,34.27777777777778,1.0000000000000002,69.72222222222221,1.0000000000000002,0.05372168117236187
489,68.77774491899469,94.44444444444444,13.374999999999998,13.077715764274641,5045.017596445784,6,6,5158,4.0,4,100.0,23.599999999999998,3.400000000000001,15.6,1.0,38.599999999999994,11.800000000000002,30.0,1.0,0.05340026807462867
490,18.558602341230035,80.0,10.900000000000002,9.460668583290468,3898.626941998373,0,0,5166,4.0,4,88.88888888888889,36.00000000000001,1.0,4.777777777777778,1.2222222222222223,62.77777777777778,1.0,10.444444444444443,1.3333333333333333,0.05308077796919842
491,35.331143462935074,88.88888888888889,10.75,14.693899141470043,3861.5939408902905,1,1,5173,4.0,4,87.5,38.25,1.0,15.000000000000002,3.0,65.875,1.0,57.375,4.0,0.052763199350941314
492,31.825631417818983,87.5,14.3125,14.870143974507874,3564.3284924981344,1,1,5184,4.0,4,91.66666666666667,32.0,0.9999999999999999,15.333333333333336,5.833333333333335,53.16666666666667,0.9999999999999999,56.33333333333332,9.083333333333334,0.05244752078356201
493,45.93468232962204,91.66666666666666,13.541666666666668,12.275569530313996,7116.879462583408,1,1,5200,4.0,4,81.25,23.3125,1.25,17.625,8.875,37.625,1.7500000000000002,66.1875,17.0625,0.05213373089918769
494,65.07750738101535,100.0,12.765625,8.901026289551366,6708.318863998102,3,3,5215,4.0,4,56.25,21.750000000000004,1.0,24.125000000000004,4.062499999999999,32.375,1.0,75.5625,5.375,0.05182181839795874
495,49.72260761930583,93.75,12.734374999999998,10.724384791788053,5548.084570186802,7,7,5232,4.0,4,72.22222222222223,25.444444444444446,1.0000000000000002,19.61111111111111,8.611111111111112,39.55555555555556,1.0000000000000002,73.27777777777777,13.166666666666668,0.05151177204762183
496,62.32176174871072,94.44444444444444,13.666666666666666,9.826753344729898,7885.246714666007,5,5,5244,4.0,4,76.92307692307692,22.076923076923077,0.9999999999999999,12.769230769230768,11.000000000000004,32.61538461538462,0.9999999999999999,48.30769230769232,23.846153846153847,0.05120358068312541
497,44.67232595022882,92.3076923076923,11.711538461538463,7.887086181454404,6059.016366461807,3,3,5257,4.0,4,100.0,23.642857142857146,0.9999999999999999,13.499999999999998,10.642857142857146,36.714285714285715,0.9999999999999999,46.42857142857143,31.357142857142854,0.05089723320621769
498,59.42244110839727,92.85714285714286,12.196428571428571,8.889142198193353,4067.0965811431024,0,0,5269,4.0,4,92.85714285714286,22.14285714285714,0.9999999999999999,18.0,7.7857142857142865,36.00000000000001,0.9999999999999999,65.5,12.642857142857148,0.05059271858504693
499,44.94978355934435,85.71428571428571,12.232142857142858,8.690720085257917,6317.292665713986,1,1,5283,4.0,4,100.0,21.200000000000006,7.133333333333335,14.799999999999999,7.600000000000001,30.866666666666664,27.133333333333344,36.4,11.200000000000001,0.05029002585376419
500,61.955605690213176,93.33333333333333,12.683333333333332,6.125490401498084,4277.628725734151,0,0,5297,4.0,4,100.0,25.000000000000007,2.6000000000000005,12.800000000000002,10.8,40.800000000000004,3.8000000000000007,43.93333333333333,16.866666666666667,0.04998914411212847
501,61.89533872123964,93.33333333333333,12.799999999999997,8.471523443247115,6410.224576600012,0,0,5313,4.0,4,88.23529411764706,25.35294117647059,1.4705882352941175,18.529411764705884,11.647058823529411,43.99999999999999,1.8235294117647058,59.94117647058824,17.41176470588235,0.04969006252511412
502,65.98554921039639,94.11764705882352,14.249999999999998,9.257650036370254,5684.582688057751,2,2,5328,4.0,4,46.666666666666664,28.266666666666673,1.0,22.0,4.333333333333334,48.53333333333334,1.0,76.66666666666669,7.800000000000002,0.04939277032252072
503,47.62812279973846,100.0,13.899999999999999,11.937504889470066,6154.078812801163,8,8,5328,4.0,4,100.0,0.04909725679858522
504,0,0,0,0,0,0,0,5341,4,4,73.33333333333333,19.666666666666664,1.0,22.999999999999996,3.933333333333334,29.000000000000004,1.0,70.46666666666668,5.866666666666666,0.04880351131159639
505,47.064400233906,86.66666666666667,11.899999999999999,9.715937826369746,5761.140861132299,4,4,5349,4.0,4,77.77777777777777,20.77777777777778,1.0,16.666666666666664,11.666666666666666,30.66666666666667,1.0,61.33333333333333,18.88888888888889,0.04851152328351162
506,30.39516844776791,88.88888888888889,12.527777777777777,7.870903228134039,4620.380216222354,2,2,5363,4.0,4,100.0,23.4375,1.0,11.875,13.25,36.5625,1.0,30.374999999999996,25.4375,0.04822128219957602
507,58.349183192411616,87.5,12.390625000000002,8.379302395334436,7834.91266918827,0,0,5381,4.0,4,100.0,23.333333333333332,1.4444444444444446,4.055555555555555,16.833333333333332,36.77777777777778,1.6666666666666667,12.222222222222223,32.72222222222222,0.047932777607943754
508,77.73092834120145,100.0,11.416666666666668,9.294577145923242,6140.977514666399,0,0,5399,4.0,4,100.0,23.722222222222225,1.8888888888888888,9.666666666666668,16.333333333333336,34.77777777777777,2.3333333333333335,40.00000000000001,31.16666666666667,0.04764599911930162
509,83.74685704823327,100.0,12.902777777777777,8.802116577345782,5765.963032167848,0,0,5413,4.0,4,64.28571428571428,18.999999999999996,0.9999999999999999,3.571428571428572,28.07142857142857,28.000000000000014,0.9999999999999999,12.571428571428573,65.64285714285715,0.04736093640649498
510,55.88531173440987,100.0,12.910714285714286,11.344495870452688,4492.491632428677,5,5,5413,4.0,4,100.0,0.04707757920415584
511,0,0,0,0,0,0,0,5429,4,4,43.75,19.0,1.8750000000000002,1.0,30.4375,28.000000000000004,2.3125,1.0,78.375,0.046795917308333206
512,54.20586117422066,100.0,13.078125000000002,12.383622553706967,5199.024115750035,9,9,5437,4.0,4,12.5,19.0,3.0,1.0,30.625000000000004,28.000000000000004,4.0,1.0,88.625,0.0465159405761256
513,20.31852075521666,100.0,13.40625,12.214496853263915,5366.286402127116,7,7,5447,4.0,4,54.54545454545455,18.999999999999996,0.9999999999999999,0.9999999999999999,26.18181818181818,28.000000000000007,0.9999999999999999,0.9999999999999999,73.00000000000001,0.046237638925315815
514,34.56460212667562,90.9090909090909,11.795454545454549,11.124806838100747,4597.012580183879,5,5,5455,4.0,4,12.5,19.0,1.0,1.0,28.000000000000004,28.000000000000004,1.0,1.0,82.5,0.04596100233400788
515,19.389725141359015,100.0,12.250000000000002,11.70947857767077,4982.469674499953,7,7,5474,4.0,4,10.526315789473685,19.0,1.0000000000000002,1.0000000000000002,34.473684210526315,28.000000000000007,1.0000000000000002,1.0000000000000002,89.0,0.04568602084026612
516,49.75736728616375,100.0,13.868421052631577,14.022162655853068,4284.326293895184,17,17,5484,4.0,4,30.0,19.0,0.9999999999999999,0.9999999999999999,26.59999999999999,28.000000000000007,0.9999999999999999,0.9999999999999999,72.99999999999999,0.045412684541756405
517,28.922594614344035,100.0,11.899999999999999,11.258017952186554,6163.69009150003,7,7,5488,4.0,4,25.0,19.0,1.0,1.0,27.500000000000004,28.000000000000004,1.0,1.0,86.75,0.045140983595389594
518,11.115121598248484,100.0,12.125,11.54065334792929,5960.601053000573,3,3,5489,4.0,4,0.0,19.0,1.0,1.0,22.0,28.000000000000004,1.0,1.0,62.0,0.044870908216967126
519,1.8057743213110042,100.0,10.750000000000002,9.807522622966514,3780.4678240063367,1,1,5499,4.0,4,80.0,19.400000000000002,0.9999999999999999,1.4000000000000001,25.0,28.6,0.9999999999999999,1.6999999999999997,63.5,0.044602448680828556
520,41.887216023094055,100.0,11.700000000000003,10.709279923019794,4480.91181280106,2,2,5508,4.0,4,20.0,20.6,0.9999999999999999,6.200000000000001,33.6,30.4,0.9999999999999999,13.4,84.2,0.0443355953195014
521,22.37120730361866,90.0,15.350000000000003,12.81742821912798,4334.925467800349,8,8,5521,4.0,4,46.15384615384615,18.999999999999996,0.9999999999999999,1.7692307692307694,30.15384615384616,28.000000000000014,0.9999999999999999,2.230769230769231,78.92307692307693,0.04407033852335302
522,44.07677374526218,100.0,12.980769230769232,12.367246807020052,5598.0930933840755,7,7,5539,4.0,4,83.33333333333334,19.0,1.0000000000000002,1.666666666666667,30.999999999999993,28.000000000000004,1.0000000000000002,2.0000000000000004,62.5,0.04380666874024453
523,84.07366756526332,100.0,13.166666666666668,12.64135636062348,5844.60169783415,3,3,5542,4.0,4,0.0,19.000000000000004,1.0,1.0,27.666666666666668,28.000000000000004,1.0,1.0,81.0,0.043544576475186815
524,6.1062899939719575,100.0,12.166666666666666,11.596777844756023,7272.922800996942,3,3,5549,4.0,4,14.285714285714292,18.999999999999996,2.142857142857143,1.0,28.57142857142857,28.000000000000004,2.7142857142857144,1.0,84.28571428571428,0.043284052289998626
525,16.305978788200207,100.0,12.67857142857143,11.638196246665686,3140.3660658564017,6,6,5557,4.0,4,0.0,19.0,2.75,1.0,32.375,28.000000000000004,3.6250000000000004,1.0,96.24999999999999,0.043025086802966725
526,16.868139867216016,100.0,13.78125,12.841083886599936,7421.548810249078,8,8,5573,4.0,4,43.75,18.625,1.25,1.5625,24.75,28.5625,1.7500000000000002,2.5625,72.6875,0.04276767068850799
527,49.578608775128544,100.0,11.546875,10.773731718482205,6932.834550374537,9,9,5579,4.0,4,100.0,20.666666666666668,1.0,1.0,20.5,30.5,1.0,1.0,43.166666666666664,0.04251179467683363
528,28.373048061874485,100.0,10.791666666666666,9.87195521180843,6456.247545667186,0,0,5594,4.0,4,41.17647058823529,19.0,1.0,1.0,29.58823529411765,28.000000000000004,1.0,1.0,77.82352941176471,0.042257449553615344
529,46.09416702791836,88.23529411764706,12.647058823529411,12.313970458955087,4274.905712586427,10,10,5603,4.0,4,0.0,19.0,1.0,1.0,31.666666666666664,28.000000000000004,1.0,1.0,86.55555555555556,0.04200462615965354
530,19.748836946181186,100.0,13.166666666666671,12.967270569699304,5513.043383112138,9,9,5615,4.0,4,58.33333333333333,19.666666666666664,0.9999999999999999,0.9999999999999999,23.5,29.000000000000004,0.9999999999999999,0.9999999999999999,67.91666666666667,0.041753315390547455
531,42.96793963198572,100.0,11.291666666666666,10.50572324448411,7344.991600250675,5,5,5625,4.0,4,30.0,22.600000000000005,0.9999999999999999,0.9999999999999999,27.200000000000003,33.4,0.9999999999999999,0.9999999999999999,67.80000000000001,0.04150350819636734
532,28.965569381116026,100.0,12.950000000000001,12.114768729613237,5906.733356801124,7,7,5633,4.0,4,100.0,19.0,1.0,1.0,17.375,28.000000000000004,1.0,1.0,52.25,0.04125519558132855
533,36.84792175474986,100.0,9.59375,8.758659355208898,4596.712072875562,0,0,5638,4.0,4,40.0,19.0,1.0,1.0,29.2,28.000000000000004,1.0,1.0,82.4,0.04100836860346761
534,16.48334140185758,100.0,12.55,12.111057320949461,3696.5250924011343,3,3,5642,4.0,4,0.0,19.0,1.0,1.0,32.25,28.000000000000004,1.0,1.0,80.5,0.04076301837432018
535,8.866775236901098,100.0,13.3125,13.193539692490857,4342.89568074928,4,4,5659,4.0,4,52.94117647058824,19.0,1.0,1.0,26.0,28.000000000000004,1.0,1.0,69.41176470588236,0.04051913605860096
536,60.390376803765,100.0,11.750000000000002,11.195339600460787,5670.623885117547,8,8,5668,4.0,4,33.33333333333334,19.0,1.0,1.0,25.88888888888889,28.000000000000004,1.0,1.0,81.44444444444443,0.040276712873885595
537,26.662228359794117,100.0,11.722222222222221,11.065820889651402,4305.421100777393,6,6,5678,4.0,4,100.0,18.999999999999996,18.90909090909091,0.9999999999999999,15.81818181818182,28.000000000000007,36.99999999999999,0.9999999999999999,43.90909090909091,0.04003574009029436
538,46.1167198087745,90.9090909090909,13.681818181818182,9.299710188822958,4241.183164000342,0,0,5693,4.0,4,60.0,18.999999999999996,23.333333333333336,2.666666666666667,2.066666666666667,28.000000000000014,61.066666666666656,5.333333333333334,2.866666666666667,0.03979620903017777
539,48.96134193382331,100.0,11.766666666666667,9.863684591503738,7650.64855053303,6,6,5709,4.0,4,47.05882352941176,18.294117647058822,29.529411764705888,1.5294117647058825,1.1764705882352942,28.000000000000004,78.00000000000001,2.4705882352941178,1.5294117647058825,0.039558111067804116
540,49.11267649387281,94.11764705882352,12.632352941176473,12.203545180266124,5369.056181765165,9,9,5713,4.0,4,50.0,19.0,34.0,1.0,1.0,28.000000000000004,74.0,1.0,1.0,0.03932143762904885
541,15.139986987653838,100.0,13.750000000000002,13.833441769551369,3920.8595217478432,2,2,5713,4.0,4,100.0,0.039086180191085854
542,0,0,0,0,0,0,0,5715,4,4,50.0,19.0,30.000000000000004,1.0,1.0,28.000000000000004,70.5,1.0,1.0,0.03885233028208047
543,7.25593560945952,100.0,12.75,12.40107317567465,9532.798159503727,1,1,5721,4.0,4,16.666666666666657,18.999999999999996,31.16666666666667,1.0,1.0,28.000000000000004,78.83333333333334,1.0,1.0,0.03861987948088439
544,16.044999784141048,100.0,13.041666666666668,12.805556754771958,4628.222607831655,5,5,5737,4.0,4,31.25,19.0,31.374999999999996,5.125,1.5,28.000000000000004,80.37500000000001,19.562500000000004,1.875,0.03838881941673251
545,46.77217544559268,100.0,14.250000000000002,12.141301155015247,5429.761909249919,11,11,5752,4.0,4,33.33333333333334,18.999999999999996,32.0,6.200000000000001,1.0,28.000000000000014,85.46666666666667,24.39999999999999,1.0,0.03815914176894141
546,48.4687360206022,100.0,14.550000000000004,12.291697731995141,4643.4797394676325,10,10,5767,4.0,4,66.66666666666667,18.999999999999996,29.06666666666667,6.333333333333334,1.0,28.000000000000014,67.06666666666666,24.400000000000002,1.0,0.03793083826660975
547,56.47748340560752,100.0,13.850000000000001,11.716703543094406,4896.871112067311,5,5,5776,4.0,4,22.222222222222214,19.0,34.55555555555556,17.0,1.0,28.000000000000004,82.88888888888889,70.0,1.0,0.03770390068832043
548,25.194080317514178,100.0,17.888888888888886,12.05896178698453,4931.915122332511,7,7,5785,4.0,4,100.0,20.666666666666668,23.000000000000004,3.0000000000000004,1.0,32.333333333333336,54.888888888888886,10.000000000000002,1.0,0.03747832086184449
549,42.91548057287116,100.0,11.916666666666668,10.127849730106805,6489.316145777896,0,0,5788,4.0,4,100.0,21.0,24.666666666666668,7.000000000000001,1.0,31.0,58.66666666666666,28.000000000000004,1.0,0.03725409066384688
550,14.819419662922897,100.0,13.416666666666668,9.784225967523364,6299.598347335025,0,0,5803,4.0,4,100.0,24.666666666666668,17.333333333333332,6.533333333333334,1.0,51.99999999999999,28.866666666666674,21.6,1.0,0.037031202019593874
551,67.89406450023057,100.0,12.383333333333333,9.67985666615425,6521.398690465624,0,0,5820,4.0,4,64.70588235294117,19.35294117647059,15.529411764705884,22.47058823529412,1.0,29.58823529411765,28.882352941176464,77.52941176470588,1.0,0.036809646902662356
552,62.97181680734922,100.0,14.588235294117649,8.584672926766245,6578.075265824308,6,6,5831,4.0,4,100.0,18.999999999999996,17.090909090909093,15.636363636363637,0.9999999999999999,28.000000000000007,31.90909090909091,62.54545454545455,0.9999999999999999,0.036589417334650695
553,50.766154973438134,100.0,13.181818181818183,7.981348565339006,4812.228715817831,0,0,5834,4.0,4,100.0,19.000000000000004,25.666666666666664,1.0,1.0,28.000000000000004,54.0,1.0,1.0,0.03637050538489154
554,14.866536940683126,100.0,11.666666666666668,10.927367325743033,6534.409681332666,0,0,5851,4.0,4,100.0,19.0,29.117647058823533,5.941176470588236,1.0,28.000000000000004,56.35294117647058,23.235294117647058,1.0,0.03615290317016611
555,85.79385544242338,100.0,13.764705882352942,11.384597171718875,5446.606735471612,0,0,5853,4.0,4,100.0,19.0,29.500000000000004,13.0,1.0,28.000000000000004,53.5,55.00000000000001,1.0,0.03593660285442043
556,10.331274706519245,100.0,15.625,10.312088224679242,13022.556445499504,0,0,5868,4.0,4,93.33333333333333,18.999999999999996,27.333333333333332,1.8000000000000005,1.0,28.000000000000014,60.333333333333336,4.600000000000001,1.0,0.03572159664848306
557,71.38049586014371,100.0,12.283333333333337,11.376675866347295,5925.248564532376,1,1,5882,4.0,4,85.71428571428572,18.999999999999996,24.21428571428572,9.571428571428573,0.9999999999999999,28.000000000000014,51.57142857142858,39.57142857142856,0.9999999999999999,0.03550787680978465
558,61.42518945993018,100.0,13.446428571428573,9.344787000166242,5947.488402785114,2,2,5882,4.0,4,100.0,0.03529543564207911
559,0,0,0,0,0,0,0,5891,4,4,90.0,19.0,29.099999999999998,0.9999999999999999,0.9999999999999999,28.000000000000007,61.7,0.9999999999999999,0.9999999999999999,0.03508426549516646
560,42.73743785811333,90.0,12.525000000000002,12.161168417118454,4573.635591799393,1,1,5907,4.0,4,93.75,19.0,32.1875,1.3750000000000002,1.0,28.000000000000004,68.3125,2.6875000000000004,1.0,0.034874358764617294
561,79.46259878883569,100.0,13.390625,13.098752523258995,5889.223006561679,1,1,5918,4.0,4,100.0,18.999999999999996,20.45454545454546,11.636363636363637,0.9999999999999999,28.000000000000007,49.0,47.63636363636364,0.9999999999999999,0.03466570789149904
562,51.677722317191424,100.0,13.022727272727275,8.552356614571446,5520.730805908732,0,0,5925,4.0,4,85.71428571428572,18.999999999999996,24.142857142857142,18.0,1.0,28.000000000000004,47.57142857142857,74.28571428571429,1.0,0.03445830536210364
563,31.021924752202928,100.0,15.535714285714292,8.943215465700352,4148.07647257112,1,1,5939,4.0,4,42.85714285714286,18.999999999999996,17.42857142857143,22.214285714285715,0.9999999999999999,28.000000000000014,26.35714285714286,84.00000000000001,0.9999999999999999,0.03425214370767709
564,43.120911271254066,100.0,14.910714285714285,8.40259221129984,5296.881610570251,8,8,5947,4.0,4,100.0,19.0,10.999999999999998,6.000000000000001,1.0,28.000000000000004,22.0,21.250000000000004,1.0,0.034047215504150394
565,34.74383125560085,100.0,9.25,7.1090364349964545,5282.206283874984,0,0,5960,4.0,4,100.0,20.692307692307686,26.07692307692308,11.153846153846153,0.9999999999999999,31.538461538461544,47.46153846153847,42.76923076923076,0.9999999999999999,0.03384351337187223
566,63.57079247929697,100.0,14.73076923076923,9.946685950520605,4319.501992614488,0,0,5976,4.0,4,87.5,30.562499999999996,8.562500000000002,14.125000000000002,1.0,51.75000000000001,15.875,54.43749999999999,1.0,0.03364102997534323
567,70.61418365557472,100.0,13.5625,11.637117384219314,6159.046535311973,2,2,5993,4.0,4,70.58823529411765,34.0,7.705882352941177,19.41176470588235,1.0,54.94117647058824,15.235294117647058,74.47058823529412,1.0,0.03343975802295184
568,68.16102363542204,100.0,15.52941176470588,12.821522283486203,6068.39757035221,5,5,6003,4.0,4,100.0,35.5,5.0,10.8,0.9999999999999999,57.99999999999999,7.999999999999999,36.4,0.9999999999999999,0.03323969026671166
569,51.35850213432178,100.0,13.075000000000001,13.471659552260709,3919.228141498752,0,0,6021,4.0,4,100.0,38.15789473684211,4.6842105263157885,8.31578947368421,1.0000000000000002,66.05263157894737,6.7368421052631575,28.684210526315795,1.0000000000000002,0.033040819502000544
570,83.39530059979735,94.73684210526315,13.039473684210526,14.855094552576453,5374.730172842024,0,0,6035,4.0,4,92.85714285714286,36.85714285714286,6.500000000000002,10.428571428571429,2.2857142857142856,67.92857142857143,11.071428571428573,31.714285714285715,6.7857142857142865,0.03284313856730105
571,58.941111895179525,100.0,14.017857142857146,13.830685963858249,5469.056141428155,1,1,6049,4.0,4,100.0,29.999999999999993,6.42857142857143,10.500000000000002,3.1428571428571432,53.571428571428584,12.928571428571429,30.00000000000001,10.642857142857144,0.032646640343942636
572,61.81293439683047,100.0,12.517857142857142,10.683489531356024,6996.839223643682,0,0,6065,4.0,4,81.25,32.56249999999999,7.000000000000001,17.5,1.0,59.8125,11.0625,61.8125,1.0,0.03245131775584529
573,69.65781646760695,100.0,14.515624999999998,12.17121569248552,5259.621635874737,3,3,6065,4.0,4,100.0,0.03225716376926461
574,0,0,0,0,0,0,0,6078,4,4,100.0,32.76923076923077,10.30769230769231,7.307692307692307,0.9999999999999999,51.07692307692307,21.615384615384617,27.999999999999996,0.9999999999999999,0.03206417139253871
575,62.39832411808586,100.0,12.846153846153847,12.183784312600372,4845.3307696903585,0,0,6081,4.0,4,100.0,33.33333333333333,7.333333333333335,8.0,1.0,51.33333333333333,18.999999999999996,23.333333333333332,1.0,0.031872333675836265
576,12.509648654785149,100.0,12.416666666666666,12.670570502387221,10499.614646997847,0,0,6095,4.0,4,92.85714285714286,29.142857142857142,11.07142857142857,12.785714285714286,0.9999999999999999,52.28571428571428,33.28571428571428,51.28571428571428,0.9999999999999999,0.0316816437109063
577,61.073095040052294,100.0,13.499999999999998,10.302154666542148,5161.75442178636,1,1,6111,4.0,4,87.5,31.3125,12.125,13.5,1.0,55.8125,35.5,55.00000000000001,1.0,0.03149209463082947
578,75.06090428477135,100.0,14.484375,11.64394940672635,5569.9587427498045,2,2,6119,4.0,4,0.0,39.75,1.0,6.25,1.0,87.5,1.0,24.625000000000004,1.0,0.031303679609770735
579,20.002942327094516,100.0,12.0,16.237740303772846,5954.199773748769,8,8,6124,4.0,4,16.666666666666657,39.666666666666664,1.0,1.0,1.0,91.66666666666666,1.0,1.0,1.0,0.03111639186273352
580,12.325943026533151,83.33333333333334,10.666666666666668,16.743157806499145,3770.9067380007277,5,5,6137,4.0,4,46.15384615384615,37.38461538461539,9.846153846153847,0.9999999999999999,0.9999999999999999,77.92307692307693,24.769230769230774,0.9999999999999999,0.9999999999999999,0.030930224645315422
